user_id,email,creation_date,last_activity_date,firstname,lastname,address,canal,country,gender,age_group,churn,order_count,total_amount,total_item,last_transaction,platform,event_count,session_count,last_event,days_since_creation,days_since_last_activity,days_last_event
23150c9b-b428-4ffe-abcc-3af503686eb5,5a6af2ee54ab35583a294de995065feaa67b62fc,2021-12-28T00:00:00.000+0000,2022-10-14T12:54:58.000+0000,Kimberly,Casey,"2129 Valdez Glens
Daviston, VT 68521",PHONE,SPAIN,0,1,1,3,273,8,2022-10-18T11:16:11.000+0000,ios,3,3,2022-10-28T04:50:19.000+0000,312,22,8
e1eda24b-2dfe-4fb5-820f-8e91d04d27d1,17d23b860f31906c338b06a965ac06a0e42b9e51,2021-11-11T00:00:00.000+0000,2022-10-20T01:35:03.000+0000,Cristian,Garcia,"349 Cooper Park Suite 448
South Garyshire, MA 80624",WEBAPP,SPAIN,1,0,1,1,26,2,2022-10-20T11:34:17.000+0000,other,1,1,2022-10-13T06:26:20.000+0000,359,16,23
fabc7da2-5bcd-4444-85cc-f9938e8b5b3c,9104cbd325d92c060c7006c2d9e56232b83f98be,2021-08-22T00:00:00.000+0000,2022-10-19T08:55:38.000+0000,Jessica,Daniel,"172 Megan Trace Suite 920
East Mandymouth, NY 14200",PHONE,USA,0,5,1,2,90,4,2022-10-23T14:32:33.000+0000,ios,2,2,2022-10-20T23:49:58.000+0000,440,17,16
a7d484ce-be83-4558-8ed1-51a1cd1d1ad1,2c41b961423c7fbddeb1b7c86872ae769996856a,2021-10-26T00:00:00.000+0000,2022-10-02T17:34:54.000+0000,Peggy,Mosley,"USNS Marshall
FPO AP 32320",PHONE,USA,1,9,1,3,139,5,2022-10-20T08:26:31.000+0000,other,3,3,2022-10-14T22:35:36.000+0000,375,34,22
a68a5f17-667b-4ef4-beda-804a1ac3a264,651801922dd9a1d667cafaae461f48efde042f2a,2022-04-26T00:00:00.000+0000,2022-10-07T13:06:31.000+0000,Adrienne,Boyd,"8523 Stephen Burg Apt. 653
New Diane, NC 39693",WEBAPP,USA,1,5,1,3,178,6,2022-10-18T04:35:08.000+0000,android,3,3,2022-10-27T01:45:11.000+0000,193,29,9
4c35a720-15f5-49ee-968d-d9c1f8b02d47,74ce8f726e8811e1e96a00c58360962fc069a299,2022-02-11T00:00:00.000+0000,2022-10-28T09:13:20.000+0000,Thomas,Kennedy,"Unit 4251 Box 9652
DPO AA 17407",WEBAPP,FR,1,0,1,4,280,10,2022-10-21T15:36:42.000+0000,ios,4,3,2022-10-23T03:40:42.000+0000,267,8,13
239e3dd5-5d31-4c1d-9358-5a37744a0df5,06a5c4c4826ec24753e57eebc78df245d4ded187,2022-06-15T00:00:00.000+0000,2022-10-16T07:12:32.000+0000,Ryan,Reynolds,"89079 Ho Springs Apt. 753
West Thomas, NE 60602",WEBAPP,USA,1,1,1,3,218,7,2022-10-26T20:30:35.000+0000,ios,3,3,2022-10-07T16:48:43.000+0000,143,20,29
af7d68af-6073-488c-9148-eacf805bae5d,b413ca68e61de5a416742eb0f65058a8025e70cf,2022-03-10T00:00:00.000+0000,2022-10-07T10:14:36.000+0000,Daniel,Rodriguez,"648 Cunningham Isle
Port Michelleburgh, ME 67614",WEBAPP,USA,1,7,0,2,70,3,2022-10-07T15:55:16.000+0000,other,2,2,2022-10-08T22:27:25.000+0000,240,29,28
33d1e04c-14bc-4911-bc8b-0713a30a1c39,ef1968519c63d4144b951021f104aeaa8370a3aa,2022-06-12T00:00:00.000+0000,2022-10-05T10:32:14.000+0000,Cynthia,Reid,"938 Miller Mountain
East Lindseychester, NH 03224",MOBILE,FR,1,4,0,3,233,8,2022-10-18T23:23:01.000+0000,other,3,3,2022-10-27T01:51:50.000+0000,146,31,9
b9f1b319-bab1-42c3-a8df-132cb803f427,f75a231a4c19fbb12ff71615db9a800b58722aaf,2022-06-17T00:00:00.000+0000,2022-10-22T15:51:41.000+0000,Robert,Butler,"Unit 2093 Box 3888
DPO AA 85841",WEBAPP,FR,1,1,1,4,174,7,2022-10-19T09:21:56.000+0000,other,5,5,2022-10-03T17:29:01.000+0000,141,14,33
ea7905f1-f76b-4f8c-955d-e1445caf2b5c,59774930efa9d5ad0b6bad2d50db9fb410b6e4fc,2022-02-18T00:00:00.000+0000,2022-10-08T09:24:06.000+0000,Morgan,Russo,"PSC 1232, Box 5589
APO AA 38903",PHONE,USA,1,7,1,4,236,9,2022-10-17T19:01:59.000+0000,ios,4,4,2022-10-05T06:17:24.000+0000,260,28,31
d2b37a1e-4d03-4dd5-95df-2e37a5e3a183,1992835d94d45ea32eb1c67912a5e7201ab30b58,2022-03-15T00:00:00.000+0000,2022-10-26T21:21:24.000+0000,James,Harris,"8751 Wendy Stream Apt. 558
West Ericborough, OH 96943",WEBAPP,SPAIN,1,10,1,2,53,4,2022-10-18T17:06:20.000+0000,other,2,2,2022-10-21T01:45:31.000+0000,235,10,15
e2720c92-1a94-43d9-a870-96d6625b2152,6e3529fceb82436198794bb9d9f94a50289d7c01,2022-05-14T00:00:00.000+0000,2022-10-07T14:05:13.000+0000,Eric,Moore,"485 Monica Light
Millsmouth, WI 78511",WEBAPP,SPAIN,1,2,1,2,106,4,2022-10-21T05:36:42.000+0000,other,2,2,2022-10-21T19:19:25.000+0000,175,29,15
7de09031-3eb6-4fb7-a655-6fd72af96b40,cb7809737223b1c5c2aac28de61197d5afb22760,2022-10-21T00:00:00.000+0000,2022-10-27T22:34:05.000+0000,Todd,Washington,"729 Jesus Keys
New Crystalburgh, TN 82272",WEBAPP,FR,0,2,1,4,195,9,2022-10-23T07:18:52.000+0000,ios,4,4,2022-10-08T15:13:29.000+0000,15,9,28
c3b8d014-1a82-4966-b566-3420e233ddc9,c0ce6a68463bc24eae0448224722a0f708f90948,2022-07-31T00:00:00.000+0000,2022-10-15T20:25:20.000+0000,Anne,Elliott,"2075 Joel Mills
Dakotaport, PA 52259",MOBILE,SPAIN,1,1,1,3,181,7,2022-10-27T22:09:10.000+0000,other,3,3,2022-10-04T22:25:03.000+0000,97,21,32
4aec6671-ae05-42cb-8d4b-f592e58cd540,792ee91ed5625c71009a75e7846a69e76a1b1d23,2022-07-03T00:00:00.000+0000,2022-10-21T14:02:28.000+0000,Alejandro,Smith,"USNV Espinoza
FPO AA 94181",WEBAPP,FR,1,8,0,1,34,1,2022-10-27T15:09:36.000+0000,other,1,1,2022-10-22T03:42:45.000+0000,125,15,14
6f3652a3-aba6-47a1-a999-3ea4bc44ce11,3caa9135f84b6d0c707d7b17dfb46ce57a981e95,2022-10-15T00:00:00.000+0000,2022-10-04T07:16:54.000+0000,Elizabeth,Wade,"288 Shelton Underpass
West James, AZ 98764",PHONE,USA,1,5,1,2,43,3,2022-10-18T07:09:22.000+0000,ios,2,0,2022-10-08T03:15:14.000+0000,21,32,28
f8c89504-b9c3-4f57-b487-bdf07afdb413,ba92f8f00d5a2251c9ad729bfdd9ad1cb6915e4b,2022-10-26T00:00:00.000+0000,2022-10-05T02:20:05.000+0000,Stacey,Meza,"46425 Lisa Trail Apt. 988
South Madison, ID 05621",PHONE,FR,1,1,1,3,141,6,2022-10-14T09:17:51.000+0000,android,3,3,2022-10-10T13:26:56.000+0000,10,31,26
ad2b65f1-3bf6-4cb3-a2dd-1a8844749d1e,7104bef3f8e0101c966124fffcdf76a3f1dca387,2022-07-24T00:00:00.000+0000,2022-10-10T09:55:40.000+0000,Sarah,Huynh,"720 Jamie Circles
Port Michaelside, RI 40581",PHONE,SPAIN,0,10,1,4,313,10,2022-10-27T09:45:52.000+0000,ios,4,4,2022-10-08T13:43:50.000+0000,104,26,28
6d3ad716-3da8-4240-bc93-9b2b8f7fa128,8cde684cb9eadb5d5a01de2c71c0428fabbf2731,2022-10-22T00:00:00.000+0000,2022-10-21T13:34:33.000+0000,John,Wright,"75768 White Station
Fieldsfurt, UT 10551",WEBAPP,SPAIN,1,3,0,3,129,5,2022-10-26T07:14:08.000+0000,ios,3,3,2022-10-11T08:48:02.000+0000,14,15,25
91d66183-318d-4bb5-9079-4fda3594ca80,792ee91ed5625c71009a75e7846a69e76a1b1d23,2022-09-01T00:00:00.000+0000,2022-10-21T14:02:28.000+0000,Alejandro,Smith,"USNV Espinoza
FPO AA 94181",WEBAPP,USA,0,1,1,2,109,5,2022-10-13T03:54:12.000+0000,ios,2,2,2022-10-25T18:06:59.000+0000,65,15,11
3e30094b-48a7-42ff-b2ea-b4ef9614aecc,37c79245b309172066087c5ed36f706ad8d0921e,2021-06-11T00:00:00.000+0000,2022-10-04T17:33:57.000+0000,Joyce,Figueroa,"57490 Williams Loaf Apt. 214
South Jenniferport, DE 34923",PHONE,FR,0,0,0,3,252,8,2022-10-21T08:43:09.000+0000,other,3,3,2022-10-21T05:53:29.000+0000,512,32,15
9181ad8e-d5c0-40dc-9110-38c10603fd47,5e23434bbf011fd9f42a798bcf13c970f07e15c3,2021-06-06T00:00:00.000+0000,2022-10-26T16:16:01.000+0000,Christian,Miller,"73150 Deborah Crescent Suite 413
East Henry, NV 79520",WEBAPP,USA,1,5,1,3,172,5,2022-10-15T17:39:45.000+0000,other,3,3,2022-10-15T05:16:36.000+0000,517,10,21
36f661e0-3586-4be8-aac2-624b13ab9762,7947ae261ca516b402f17a1c55b11c379cde617c,2021-07-12T00:00:00.000+0000,2022-10-02T10:41:27.000+0000,Jennifer,Le,"5077 Olivia Lane
New Kathleenfort, DC 58183",PHONE,FR,1,1,1,2,56,4,2022-10-09T16:03:40.000+0000,other,2,2,2022-10-13T19:29:22.000+0000,481,34,23
31b7b8c8-770e-4b1e-91e6-d8c52f496a68,980a93f688a4c22fb2d16d8d1270fc1813b051ef,2021-07-06T00:00:00.000+0000,2022-10-13T02:51:59.000+0000,Christian,Miller,"9012 Johnson Brooks Suite 882
New Alicestad, OR 79962",WEBAPP,FR,1,4,1,4,180,7,2022-10-25T06:27:39.000+0000,other,4,4,2022-10-19T02:09:32.000+0000,487,23,17
ff3f2bc4-8d85-49ad-80bb-1dc28ce4d84b,7104bef3f8e0101c966124fffcdf76a3f1dca387,2021-08-28T00:00:00.000+0000,2022-10-10T09:55:40.000+0000,Sarah,Huynh,"720 Jamie Circles
Port Michaelside, RI 40581",PHONE,FR,0,1,1,4,181,7,2022-10-26T18:49:55.000+0000,other,4,4,2022-10-10T20:15:59.000+0000,434,26,26
ccba6f26-8ae9-4998-ad43-534eec595daa,65bd845ae93890121d1d22e85ef184e707324f74,2020-12-07T00:00:00.000+0000,2022-10-18T22:58:50.000+0000,Ashley,Duncan,"6908 Richard Underpass Suite 068
East David, MS 78477",MOBILE,USA,1,1,1,1,64,2,2022-10-11T14:41:47.000+0000,ios,1,1,2022-10-08T20:14:21.000+0000,698,18,28
11cb717f-dff5-4289-b76e-2b79c47f18d7,b9dec3de95dee6eebd55b58417413cae627c2ee3,2021-02-24T00:00:00.000+0000,2022-10-04T21:43:40.000+0000,Jamie,Harris,"USS Graham
FPO AP 15252",WEBAPP,USA,1,0,1,2,73,3,2022-10-26T12:05:38.000+0000,ios,2,2,2022-10-12T11:30:51.000+0000,619,32,24
bcec3966-5e1c-4d60-8018-3b5e77ad4735,44afc2c72f4210dafcfec20799e9cc2e2ca530a0,2020-12-17T00:00:00.000+0000,2022-10-01T03:40:37.000+0000,Rebecca,Strong,"69704 Melissa Track
New Johnville, NV 10743",PHONE,USA,1,0,0,2,52,4,2022-10-23T08:11:46.000+0000,ios,3,3,2022-10-06T20:56:24.000+0000,688,35,30
f00debf0-0cca-4bfa-bdbc-63564eaa93f7,87cf9ab84e146b93ad3baf5eec06143d25bb3e4d,2022-02-20T00:00:00.000+0000,2022-10-05T20:15:53.000+0000,Danielle,Davidson,"763 Cynthia Landing
South Kimberlyport, FL 56756",MOBILE,SPAIN,1,6,0,1,69,3,2022-10-17T03:35:16.000+0000,null,1,1,2022-10-28T07:43:07.000+0000,258,31,8
a41681f6-b542-4583-a668-dbad0f849b81,aacd2e1e2b637a9efe4acc570e4315766c6caea9,2021-08-19T00:00:00.000+0000,2022-10-05T00:41:11.000+0000,Jonathan,Scott,"143 Kathleen Prairie
Andersonmouth, WV 01912",WEBAPP,USA,1,1,1,3,164,6,2022-10-28T08:21:33.000+0000,android,3,3,2022-10-23T21:32:55.000+0000,443,31,13
16d0579c-e28b-4e71-bbdd-6bf3e57611f4,841a0ee5a5aae558b545134c7f4c123434aadaa1,2021-11-21T00:00:00.000+0000,2022-10-07T19:39:12.000+0000,Christina,Jensen,"60033 Tammy Canyon
West Garymouth, DE 73351",MOBILE,SPAIN,1,7,1,4,200,9,2022-10-23T18:50:58.000+0000,other,4,4,2022-10-08T04:38:07.000+0000,349,29,28
dc8c8d37-1e7b-416c-a85b-b755a62725c1,9969872f168930718818fc6dc69c0c07617c5ee0,2021-11-23T00:00:00.000+0000,2022-10-12T09:27:28.000+0000,John,Young,"Unit 6520 Box 2974
DPO AP 16587",WEBAPP,SPAIN,1,4,0,2,44,3,2022-10-19T22:26:10.000+0000,ios,2,2,2022-10-16T20:31:50.000+0000,347,24,20
bf4847b4-952d-4463-816f-05bc9281a31a,c24943b8950c16bcaae9a295366cae3045a7d0f3,2021-11-12T00:00:00.000+0000,2022-10-05T17:43:46.000+0000,Miguel,Richardson,"255 Sanders Shore Suite 325
East Margaret, WI 98238",WEBAPP,SPAIN,1,4,0,2,76,4,2022-10-27T05:13:50.000+0000,other,2,2,2022-10-05T00:33:56.000+0000,358,31,31
479a213d-9acb-473d-a6ba-c60dd45fc791,22b2645f1390ca6e63bf3ebeaca4e41bd4035d55,2022-03-31T00:00:00.000+0000,2022-10-27T06:10:45.000+0000,Karen,Brady,"48742 Nguyen Greens Apt. 146
New James, CO 43007",PHONE,SPAIN,1,2,1,1,60,3,2022-10-20T14:41:13.000+0000,ios,1,1,2022-10-19T18:12:01.000+0000,219,9,17
20d833b1-6d81-4027-a669-aca18b597272,8533ea21b102b0c9c19eed758b3de13b7db040a9,2022-03-25T00:00:00.000+0000,2022-10-24T10:08:47.000+0000,Jasmine,Mann,"49259 Chapman Dale Apt. 436
Lake Travisland, MT 02420",PHONE,USA,0,4,1,1,35,1,2022-10-21T04:31:35.000+0000,other,1,1,2022-10-07T13:01:04.000+0000,225,12,29
6ab3f6c7-88c1-4e35-871a-ddc227247628,e623e6698835d0d20bb285cfefd5d6fcf8b51f2d,2022-02-14T00:00:00.000+0000,2022-10-02T04:04:21.000+0000,Timothy,Mendoza,"37669 Rachael Village
West Linda, RI 01537",WEBAPP,SPAIN,1,6,1,3,184,7,2022-10-21T13:03:24.000+0000,other,3,3,2022-10-10T11:29:08.000+0000,264,34,26
b8f6340d-1987-4c7e-972e-8f649876ca39,33de6396d09865ad1ab4f168a8efd5bd0615b9c0,2022-05-24T00:00:00.000+0000,2022-10-23T15:22:24.000+0000,Shaun,Chavez,"945 Richard Land Suite 234
Lake Jennifer, IA 44903",WEBAPP,FR,1,2,1,3,135,5,2022-10-27T18:55:52.000+0000,other,3,3,2022-10-15T01:06:43.000+0000,165,13,21
645c6c9c-7038-44c2-a212-8c16b2cb3755,484a4fbed7af7ac1d59a311f6e86f0ccaf14c4b6,2022-05-31T00:00:00.000+0000,2022-10-14T23:58:33.000+0000,Christopher,Davis,"379 Lisa Drives Apt. 318
North Dariushaven, VT 29942",WEBAPP,USA,0,4,1,3,92,4,2022-10-19T06:35:25.000+0000,other,3,3,2022-10-08T12:31:16.000+0000,158,22,28
c8dedcc9-4d9a-4dcf-8a05-42b4409e343e,2d7239033e7677b8578877b080f23f703f1b5200,2022-04-27T00:00:00.000+0000,2022-10-07T14:20:32.000+0000,Vanessa,Huerta,"920 Sanders Flat Apt. 674
Delgadofurt, KY 31254",PHONE,SPAIN,0,8,1,2,108,5,2022-10-24T17:04:21.000+0000,other,2,2,2022-10-16T17:08:57.000+0000,192,29,20
05118756-248d-4269-b70d-9ebf980ba9b5,bc05c05b28bf8f4bc80d01303101ef7ab2f5bafa,2022-04-16T00:00:00.000+0000,2022-10-23T04:55:09.000+0000,David,Anderson,"140 Davis Mission Apt. 435
Hoganside, NJ 61577",WEBAPP,SPAIN,1,5,0,3,179,6,2022-10-25T02:29:45.000+0000,ios,3,3,2022-10-23T04:15:41.000+0000,203,13,13
1ffc8d19-5875-45db-bbbd-53f2dfc27fb0,44afc2c72f4210dafcfec20799e9cc2e2ca530a0,2022-05-11T00:00:00.000+0000,2022-10-01T03:40:37.000+0000,Rebecca,Strong,"69704 Melissa Track
New Johnville, NV 10743",PHONE,USA,1,2,1,2,90,5,2022-10-13T12:32:05.000+0000,ios,2,2,2022-10-12T07:06:49.000+0000,178,35,24
7ee94cfc-c000-4824-92d1-69d272592d90,5d3740d3c61d7f4d670fc08b5142a09d54cff58b,2022-09-05T00:00:00.000+0000,2022-10-25T19:24:47.000+0000,Colleen,Weber,"931 Mackenzie Glen Suite 505
Colinland, AL 84707",MOBILE,FR,1,2,0,1,32,2,2022-10-15T02:57:32.000+0000,ios,1,1,2022-10-26T18:06:39.000+0000,61,11,10
9e920d03-e88c-4608-9108-614b9861f5f6,d2a76b03e957dd4ed8356fd1a13e37bd0ebab745,2022-10-22T00:00:00.000+0000,2022-10-13T06:34:05.000+0000,Matthew,Morgan,"8203 Cindy Forest
Royshire, TN 69926",WEBAPP,SPAIN,1,1,1,1,23,1,2022-10-05T18:32:40.000+0000,other,1,1,2022-10-10T12:23:10.000+0000,14,23,26
271c36c5-f2ec-47b2-8843-1a4f78bffaca,c0ce6a68463bc24eae0448224722a0f708f90948,2022-07-01T00:00:00.000+0000,2022-10-15T20:25:20.000+0000,Anne,Elliott,"2075 Joel Mills
Dakotaport, PA 52259",MOBILE,SPAIN,1,7,0,3,130,6,2022-10-20T15:11:25.000+0000,ios,3,3,2022-10-20T11:55:31.000+0000,127,21,16
2f207537-8e7d-4b08-9891-e93a7e53c351,ef1968519c63d4144b951021f104aeaa8370a3aa,2022-09-10T00:00:00.000+0000,2022-10-05T10:32:14.000+0000,Cynthia,Reid,"938 Miller Mountain
East Lindseychester, NH 03224",MOBILE,SPAIN,1,2,1,3,202,6,2022-10-26T21:41:54.000+0000,ios,3,3,2022-10-23T06:46:58.000+0000,56,31,13
1b5856a4-0b24-4ad7-8aa2-6d68ee798aad,f69901b7630c34764eb0deedb958d1a3a0e77968,2022-08-23T00:00:00.000+0000,2022-10-05T19:49:39.000+0000,Dennis,Taylor,"5796 James Stream
New Robertchester, TN 20050",WEBAPP,SPAIN,1,0,0,4,230,9,2022-10-18T07:49:08.000+0000,other,4,4,2022-10-02T04:54:36.000+0000,74,31,34
14d7a932-fb8d-458f-bf3e-073362741b27,140901fc54888c4f0def19e4feeebcd610efbe21,2022-07-07T00:00:00.000+0000,2022-10-14T07:01:07.000+0000,James,Harris,"946 Cain Way Apt. 840
Melaniefurt, NC 83156",WEBAPP,FR,1,5,0,2,114,4,2022-10-24T01:22:39.000+0000,other,2,2,2022-10-28T01:54:23.000+0000,121,22,8
731541d1-4d73-4bd2-b5b1-c09c3cecb358,c3b241daab27362fe61604c7298c7e79706e3195,2021-06-05T00:00:00.000+0000,2022-10-13T16:29:30.000+0000,Erica,Lowe,"0272 Clinton Square Suite 942
Aguilarton, AR 55174",PHONE,USA,1,6,1,2,88,4,2022-10-24T14:39:30.000+0000,other,2,2,2022-10-02T01:27:41.000+0000,518,23,34
7abe856e-8c13-4865-b213-a27dbb2b3469,cb7809737223b1c5c2aac28de61197d5afb22760,2021-01-29T00:00:00.000+0000,2022-10-27T22:34:05.000+0000,Todd,Washington,"729 Jesus Keys
New Crystalburgh, TN 82272",WEBAPP,SPAIN,0,6,0,2,136,4,2022-10-16T21:09:57.000+0000,android,2,2,2022-10-06T22:45:21.000+0000,645,9,30
b460a5b1-db73-4a93-a53f-fb98cf0a3184,24346c9aa4cda8cc99860b8597377df605e446f0,2021-04-09T00:00:00.000+0000,2022-10-05T22:41:33.000+0000,Joseph,Nelson,"USNV Lyons
FPO AE 40033",WEBAPP,FR,1,7,0,2,158,5,2022-10-18T16:59:27.000+0000,ios,2,2,2022-10-23T12:38:38.000+0000,575,31,13
55caa423-2b97-4a41-9f5c-da337d46d3ad,cc3f6c102f0233b7a3eba7276b7ce614d49c1761,2021-07-17T00:00:00.000+0000,2022-10-01T02:03:20.000+0000,Angela,Peters,"PSC 8061, Box 9686
APO AP 43689",MOBILE,USA,1,5,1,2,70,3,2022-10-24T22:14:58.000+0000,other,2,2,2022-10-21T22:55:23.000+0000,476,35,15
3110f024-1086-40ec-b614-7a804a18b536,99c284517eddd0235bc795223ee1fe242229a718,2021-06-07T00:00:00.000+0000,2022-10-03T23:29:13.000+0000,James,Lee,"16364 Leonard Mount
Angelaberg, CA 38142",WEBAPP,USA,1,3,0,2,84,4,2022-10-20T19:15:41.000+0000,other,2,2,2022-10-21T13:19:50.000+0000,516,33,15
401cb948-6cde-42fe-9e19-ff45685b4ddf,50deb42a17491491bf1ab19e40fadd3a4036e31f,2021-03-18T00:00:00.000+0000,2022-10-16T17:08:17.000+0000,Lance,Collins,"365 Jessica Union
East Garrett, WI 12805",WEBAPP,SPAIN,1,6,0,1,78,3,2022-10-03T06:46:45.000+0000,other,1,1,2022-10-11T17:29:23.000+0000,597,20,25
bcd9bd21-9203-4062-ae9f-69f7568bf737,3bd158610e9b9268357a910ed7aba467cf13e648,2021-10-21T00:00:00.000+0000,2022-10-23T22:46:39.000+0000,Jennifer,Espinoza,"PSC 5270, Box 0437
APO AP 88684",PHONE,USA,1,6,1,3,165,5,2022-10-20T14:37:08.000+0000,ios,3,3,2022-10-22T17:19:48.000+0000,380,13,14
6b6f2c1a-8f41-4334-8178-fc91f865809a,120390294f3e72649c124bdfa1e134a571b3e3ce,2022-01-21T00:00:00.000+0000,2022-10-06T08:52:56.000+0000,Mike,Wood,"8828 Brown Crossroad Suite 805
Singletonland, CA 97856",WEBAPP,SPAIN,0,1,0,2,104,4,2022-10-26T20:37:21.000+0000,other,2,1,2022-10-07T16:23:21.000+0000,288,30,29
faffc7a6-9ccc-42dd-8e85-3528d71f77ab,7e3114fe62425cfc758602046ed1a4acb6d64ee0,2021-08-18T00:00:00.000+0000,2022-10-19T04:40:19.000+0000,Juan,Campbell,"Unit 6477 Box 6916
DPO AA 95362",WEBAPP,USA,1,9,1,1,15,1,2022-10-20T08:44:14.000+0000,ios,1,1,2022-10-06T23:09:40.000+0000,444,17,30
b8f52c86-54e4-4374-bcea-9899a2aea2c2,faf58705adb3080d7f013ffc1c8f9b7bd9a07f0f,2021-12-09T00:00:00.000+0000,2022-10-04T03:17:58.000+0000,Vicki,Ewing,"5905 Charles Common
New Allison, MO 29364",null,USA,1,2,1,3,91,5,2022-10-27T17:15:06.000+0000,ios,3,3,2022-10-10T20:34:37.000+0000,331,32,26
557678c0-2b18-4d20-ac9e-c2aa17db7b84,07210c465aabc4bef1b66d993d614b08e7d97836,2021-12-22T00:00:00.000+0000,2022-10-04T15:29:50.000+0000,John,Wright,"963 Benjamin Trace
Port Margaret, MI 99580",WEBAPP,USA,0,6,1,2,129,4,2022-10-17T13:29:01.000+0000,ios,2,2,2022-10-18T14:56:33.000+0000,318,32,18
ca709162-0f0d-4558-8427-25f7ca1ca7f2,d480905115935efbc4877aec54dfbc8d8e28cbf4,2022-01-13T00:00:00.000+0000,2022-10-11T12:38:25.000+0000,Heather,Schwartz,"479 Jared Plaza
New Richardbury, HI 42539",PHONE,FR,0,2,1,5,298,11,2022-10-27T21:16:18.000+0000,other,5,5,2022-10-19T22:28:25.000+0000,296,25,17
5f265922-5bc1-48e1-8f66-586b1b9a537f,f2b2d6137fe43b3efa520722ebe8b6d1c1c51daf,2022-05-09T00:00:00.000+0000,2022-10-08T15:22:26.000+0000,Sandra,Dorsey,"9864 Lindsay Plaza
Frankmouth, DC 38894",PHONE,FR,1,9,0,3,128,6,2022-10-27T23:42:56.000+0000,ios,3,3,2022-10-27T20:31:27.000+0000,180,28,9
28288804-d86a-4b7f-b815-b6c9c6089f8b,6f3cbfa77a033d83c55f8bf8e018a760a78e0e12,2022-04-18T00:00:00.000+0000,2022-10-15T04:31:56.000+0000,David,Anderson,"6591 Pruitt Plains
Lake Ronald, WY 33767",WEBAPP,SPAIN,1,1,1,1,34,2,2022-10-07T03:46:23.000+0000,other,1,1,2022-10-14T14:45:23.000+0000,201,21,22
3a2c9f7a-7aca-4b67-aff4-92ab2ea20bf1,b80b984cae2bd24fb18d9b94d23db002aac0c7c0,2022-06-10T00:00:00.000+0000,2022-10-08T16:41:22.000+0000,Rachael,Hurst,"2258 Steven Light Apt. 712
North Nicholas, NM 38068",PHONE,SPAIN,1,7,0,3,86,5,2022-10-16T02:21:00.000+0000,ios,3,3,2022-10-23T15:38:39.000+0000,148,28,13
53579240-f446-46f5-ac95-e6c35fb93f03,7b656bc3ff25822ddce6078b647de14f9f6b6c4a,2022-04-19T00:00:00.000+0000,2022-10-18T07:34:38.000+0000,Austin,Johnson,"47231 John Shoals
Dominguezstad, VA 40232",WEBAPP,SPAIN,1,9,0,2,50,2,2022-10-21T21:21:13.000+0000,ios,2,2,2022-10-15T02:05:24.000+0000,200,18,21
9fea73e6-dadc-4386-8a34-44cd1f3673e0,ed02f9617659025fd08858cbb295e1a98e7d0643,2022-03-09T00:00:00.000+0000,2022-10-17T20:47:11.000+0000,George,Jackson,"44323 Gilbert Circles Suite 212
Lake Angelastad, GA 55464",WEBAPP,USA,1,4,0,2,95,3,2022-10-17T00:46:05.000+0000,android,2,2,2022-10-25T01:39:03.000+0000,241,19,11
88072a43-5c9b-4f2c-a5ac-7c3abc9e3b92,b5891dc30597da9bedfd321a8fb9273be4109a48,2022-10-16T00:00:00.000+0000,2022-10-14T15:03:54.000+0000,Jeffrey,Walker,"26832 Little Gardens
South Kevinhaven, DC 48903",WEBAPP,SPAIN,1,9,0,3,79,4,2022-10-22T17:01:26.000+0000,ios,3,3,2022-10-27T11:41:08.000+0000,20,22,9
ce9ed3e1-afbf-4543-817a-f95111cccbdc,dbec516d88a57b50b7cf1bcb34d0789ff884abd2,2022-07-21T00:00:00.000+0000,2022-10-03T15:55:49.000+0000,Jill,Fitzgerald,"PSC 4779, Box 5078
APO AE 86440",PHONE,SPAIN,1,3,1,2,138,5,2022-10-19T14:30:19.000+0000,ios,2,2,2022-10-10T14:52:13.000+0000,107,33,26
b7f3fc0c-3450-4fa5-9b2d-6e762283ddee,d218c04ea7e418620b5c00597ed2be0cf7cfdce4,2022-07-01T00:00:00.000+0000,2022-10-09T14:53:20.000+0000,Amber,Daniels,"3585 Nathan Dale
Youngport, AL 76740",WEBAPP,USA,1,8,1,4,151,8,2022-10-27T21:56:44.000+0000,other,4,4,2022-10-23T17:47:36.000+0000,127,27,13
3c2e5236-c879-4861-8b3a-d2d80f51763f,535c1e090447fe02ff57ad973fa2218021b8cd2a,2022-10-28T00:00:00.000+0000,2022-10-27T15:46:57.000+0000,Jason,Lewis,"92234 Victoria Road
Lake Jesse, WI 14299",WEBAPP,SPAIN,1,9,0,3,150,9,2022-10-27T19:27:32.000+0000,ios,3,3,2022-10-14T17:40:16.000+0000,8,9,22
09be1a29-b9fd-4aa4-bf62-de9ef4f15596,7ed3e83b4189f82118c37ba2d7b7a9d799714045,2022-09-03T00:00:00.000+0000,2022-10-21T00:36:43.000+0000,Luke,Flores,"68092 Amy Motorway Apt. 625
East Jessicaborough, KY 03701",WEBAPP,SPAIN,0,4,1,2,65,4,2022-10-18T07:15:34.000+0000,other,2,2,2022-10-10T14:14:19.000+0000,63,15,26
